bin,doitt_id,created_date,last_edited_date,height_roof,planimetrics_height,height_difference
5151923,1294487,2021-05-17,2021-05-17,31.00000000,33.27035313,2.27035313
5169124,1294503,2021-05-18,2021-05-18,32.00000000,38.16582940,6.16582940
5166583,1294523,2021-05-19,2021-05-19,27.00000000,31.97074400,4.97074400
5042943,1294524,2021-05-19,2021-05-19,30.83268524,33.49034679,2.65766155
5168939,1294505,2021-05-18,2021-05-18,32.00000000,25.57621455,6.42378545
5171917,1294512,2021-05-19,2021-05-19,28.00000000,32.81695433,4.81695433
5165125,1294535,2021-05-20,2021-05-20,30.00000000,30.13536193,0.13536193
5159344,1294538,2021-05-20,2021-05-20,35.00000000,44.26942622,9.26942622
5165124,1294534,2021-05-20,2021-05-20,30.00000000,29.35989867,0.64010133
5074443,1294539,2021-05-20,2021-05-20,32.00000000,33.14444351,1.14444351
5169834,1293600,2020-12-11,2020-12-11,30.00000000,36.42510669,6.42510669
5169953,1293649,2020-12-23,2020-12-23,30.00000000,37.21201015,7.21201015
5169836,1293604,2020-12-11,2020-12-11,30.00000000,36.31410668,6.31410668
5164542,1293643,2020-12-23,2020-12-23,32.00000000,30.15154364,1.84845636
5165163,1293697,2020-12-30,2020-12-30,30.00000000,33.19890652,3.19890652
5170053,1290642,2019-09-19,2021-01-22,35.00000000,36.36428818,1.36428818
5170120,1293824,2021-01-21,2021-01-21,10.00000000,5.84759738,4.15240262
5171631,1293841,2021-01-25,2021-01-25,34.00000000,35.68352341,1.68352341
5174516,1293941,2021-02-03,2021-02-03,35.00000000,34.87306489,0.12693511
5174415,1293956,2021-02-04,2021-02-04,35.00000000,33.01121581,1.98878419
5171880,1289940,2019-06-27,2021-03-02,35.00000000,36.07300001,1.07300001
5167961,1289943,2019-06-27,2021-03-02,35.00000000,34.01647620,0.98352380
5174463,1294163,2021-03-19,2023-07-21,34.00000000,32.08637006,1.91362994
5158697,1294299,2021-04-17,2021-04-17,27.00000000,31.71405031,4.71405031
5174633,1294808,2021-06-27,2023-01-19,28.00000000,30.89859069,2.89859069
5171793,1294839,2021-06-29,2021-06-29,29.00000000,37.62057139,8.62057139
5171263,1294838,2021-06-29,2023-07-19,11.00000000,13.40611874,2.40611874
5164141,1294867,2021-07-02,2023-07-21,33.00000000,33.28725900,0.28725900
5171795,1294849,2021-06-30,2021-06-30,32.00000000,38.73534019,6.73534019
5061795,1294846,2021-06-30,2021-06-30,32.00000000,33.85375240,1.85375240
5164140,1294865,2021-07-02,2023-07-21,35.00000000,39.93721564,4.93721564
5164142,1294866,2021-07-02,2021-07-02,33.00000000,33.28725900,0.28725900
5164126,1282890,2017-11-17,2017-11-17,31.00000000,30.70253042,0.29746958
5164576,1284299,2018-04-11,2018-04-11,31.00000000,31.24352406,0.24352406
5165079,1285346,2018-06-28,2018-06-28,33.00000000,36.39448293,3.39448293
5166226,1285364,2018-06-29,2018-06-29,10.00000000,16.43314057,6.43314057
5166428,1283818,2018-02-13,2018-02-13,33.00000000,43.33625020,10.33625020
5170260,1282774,2017-11-06,2017-11-06,21.00000000,31.51016500,10.51016500
5170269,1282782,2017-11-06,2017-11-06,21.00000000,35.83274474,14.83274474
5170270,1282784,2017-11-06,2017-11-06,21.00000000,36.25304838,15.25304838
5169841,1281916,2017-08-14,2018-12-07,40.00000000,39.02565378,0.97434622
5159024,1281944,2017-08-15,2018-12-07,30.00000000,34.50774540,4.50774540
5159007,1281952,2017-08-15,2018-12-07,30.00000000,32.29328713,2.29328713
5148545,1283874,2018-02-16,2018-02-16,20.10000000,11.66549218,8.43450782
5170107,1281981,2017-08-18,2017-08-18,32.00000000,36.69442648,4.69442648
5169338,1279488,2017-03-29,2021-02-23,33.00000000,37.33834321,4.33834321
5170401,1283521,2018-01-05,2018-01-05,29.00000000,28.27239853,0.72760147
5170402,1283522,2018-01-05,2018-01-05,29.00000000,28.55459924,0.44540076
5170407,1283528,2018-01-05,2018-01-05,31.00000000,37.31720294,6.31720294
5164357,1285040,2018-06-06,2018-06-06,31.00000000,34.97779042,3.97779042
5158594,1284853,2018-05-22,2018-12-07,30.00000000,31.68914905,1.68914905
5170416,1288445,2019-02-20,2019-08-16,30.00000000,28.75459534,1.24540466
5124331,1284775,2018-05-18,2018-05-18,24.00000000,25.24050001,1.24050001
5124326,1284782,2018-05-18,2018-05-18,26.00000000,25.78050001,0.21949999
5174460,1294368,2021-04-27,2021-04-27,35.00000000,36.14480656,1.14480656
5125047,1285752,2018-07-16,2018-07-16,24.54000000,24.91628248,0.37628248
5170907,1286013,2018-08-07,2018-11-08,25.00000000,25.44557196,0.44557196
5158329,1281483,2017-07-10,2019-09-19,33.00000000,33.87293565,0.87293565
5158338,1281458,2017-07-05,2019-09-19,33.00000000,35.15924274,2.15924274
5169652,1281661,2017-07-20,2019-10-17,25.00000000,36.56814377,11.56814377
5148686,1281667,2017-07-20,2019-10-17,25.00000000,23.81901321,1.18098679
5165052,1287989,2018-12-12,2018-12-12,37.00000000,34.91514131,2.08485869
5169875,1288009,2018-12-12,2018-12-12,30.00000000,21.56211892,8.43788108
5169882,1288028,2018-12-12,2018-12-12,30.00000000,30.39941417,0.39941417
5169754,1287952,2018-12-07,2018-12-12,13.00000000,12.35701413,0.64298587
5169756,1287953,2018-12-07,2018-12-12,13.00000000,13.51411960,0.51411960
5171570,1288013,2018-12-12,2018-12-12,30.00000000,30.15096581,0.15096581
5171553,1287891,2018-12-03,2018-12-03,26.00000000,28.87959632,2.87959632
5171552,1287892,2018-12-03,2018-12-03,25.00000000,27.80500001,2.80500001
5164516,1286175,2018-08-16,2018-08-16,33.00000000,33.51734567,0.51734567
5166614,1287464,2018-10-24,2018-10-24,28.00000000,29.25487709,1.25487709
5170642,1286716,2018-09-18,2018-09-18,26.00000000,27.35942257,1.35942257
5171151,1286546,2018-09-05,2018-09-20,25.00000000,42.01071241,17.01071241
5125074,1285760,2018-07-17,2018-07-17,24.02000000,25.92631289,1.90631289
5109913,1286595,2018-09-07,2018-09-07,34.08000000,32.85382759,1.22617241
5164504,1284618,2018-05-10,2018-05-10,30.00000000,31.39168728,1.39168728
5170747,1284636,2018-05-11,2018-05-11,29.00000000,38.02527504,9.02527504
5164796,1286878,2018-09-26,2023-07-18,67.00000000,75.74770407,8.74770407
5171119,1286504,2018-08-31,2018-08-31,28.18000000,25.78841915,2.39158085
5171109,1286507,2018-08-31,2018-08-31,28.34000000,27.70095294,0.63904706
5171107,1286508,2018-08-31,2018-08-31,28.34000000,24.67469870,3.66530130
5170482,1286413,2018-08-27,2018-12-12,30.00000000,40.99308024,10.99308024
5166264,1286436,2018-08-28,2018-12-10,13.00000000,14.86931591,1.86931591
5165224,1287465,2018-10-24,2018-10-24,25.00000000,36.35228253,11.35228253
5165225,1287469,2018-10-24,2018-10-24,12.00000000,7.71386778,4.28613222
5171378,1287473,2018-10-25,2018-11-08,12.00000000,10.00992311,1.99007689
5166868,1287504,2018-10-30,2018-11-14,26.00000000,29.16625960,3.16625960
5171098,1287543,2018-10-31,2018-10-31,12.00000000,13.87948932,1.87948932
5166315,1287548,2018-10-31,2018-10-31,30.00000000,29.45485411,0.54514589
5126634,1294476,2021-05-16,2021-05-16,28.81000000,28.84972413,0.03972413
5170630,1284870,2018-05-22,2019-12-05,35.00000000,34.11882693,0.88117307
5126639,1285666,2018-07-12,2019-12-05,34.75000000,34.36653839,0.38346161
5126648,1285671,2018-07-12,2019-12-05,34.68000000,32.03826125,2.64173875
5170299,1288177,2018-12-31,2022-06-01,30.00000000,35.28454606,5.28454606
5170622,1284848,2018-05-22,2018-12-07,30.00000000,33.84032781,3.84032781
5158591,1284849,2018-05-22,2018-12-07,30.00000000,33.28187896,3.28187896
5170757,1284654,2018-05-15,2018-05-15,32.00000000,32.59575314,0.59575314
5170754,1284655,2018-05-15,2018-05-15,32.00000000,36.37201148,4.37201148
5170756,1284656,2018-05-15,2018-05-15,32.00000000,33.41153156,1.41153156
5166784,1283284,2017-12-14,2018-12-07,21.00000000,30.60423229,9.60423229
5164360,1283288,2017-12-14,2017-12-14,30.00000000,35.69795244,5.69795244
5170048,1283312,2017-12-15,2017-12-15,29.00000000,23.31105140,5.68894860
5056850,1283354,2017-12-18,2018-01-02,25.00000000,30.24847542,5.24847542
5159227,1283374,2017-12-20,2017-12-20,27.00000000,27.37183489,0.37183489
5166605,1282324,2017-09-20,2017-09-20,10.00000000,13.35205131,3.35205131
5165016,1282332,2017-09-21,2017-09-21,32.00000000,34.17343654,2.17343654
5169082,1282333,2017-09-21,2017-09-21,9.00000000,15.50811916,6.50811916
5170194,1282336,2017-09-21,2017-09-25,9.00000000,14.36610717,5.36610717
5171292,1287742,2018-11-23,2020-12-08,44.00000000,47.71193152,3.71193152
5166362,1291104,2019-11-01,2019-12-05,29.00000000,30.31316896,1.31316896
5169678,1280000,2017-04-19,2018-11-07,29.00000000,36.32788206,7.32788206
5125061,1285749,2018-07-16,2018-07-16,26.35000000,25.16729252,1.18270748
5089365,1286633,2018-09-11,2018-09-11,35.00000000,28.24394837,6.75605163
5108768,1286671,2018-09-13,2018-09-13,33.00000000,35.50525983,2.50525983
5169701,1290464,2019-08-27,2019-12-05,30.00000000,38.53915371,8.53915371
5166012,1290468,2019-08-27,2019-12-05,33.00000000,23.74248114,9.25751886
5164387,1283253,2017-12-11,2017-12-11,23.00000000,23.43590663,0.43590663
5170336,1283257,2017-12-11,2017-12-11,31.00000000,35.41132780,4.41132780
5165093,1282557,2017-10-03,2017-10-03,31.00000000,30.33050739,0.66949261
5170139,1284165,2018-03-20,2018-03-20,32.00000000,29.15678710,2.84321290
5170312,1283087,2017-11-27,2017-11-27,10.00000000,12.55381206,2.55381206
5142067,1283090,2017-11-27,2017-11-27,33.00000000,33.53063844,0.53063844
5170318,1283099,2017-11-27,2017-11-27,10.00000000,14.86016802,4.86016802
5142072,1283100,2017-11-27,2017-11-27,33.00000000,37.04783650,4.04783650
5159461,1282137,2017-09-06,2017-09-06,32.00000000,32.88116735,0.88116735
5170576,1284214,2018-03-22,2018-12-12,30.00000000,30.66178486,0.66178486
5166018,1284228,2018-03-22,2018-03-22,27.00000000,31.79100240,4.79100240
5164847,1284279,2018-04-06,2018-12-07,30.00000000,31.94630001,1.94630001
5170549,1284119,2018-03-19,2018-12-07,12.00000000,7.96498095,4.03501905
5162190,1284120,2018-03-19,2018-03-19,24.00000000,36.20031662,12.20031662
5170301,1282860,2017-11-16,2017-11-20,25.00000000,28.95217398,3.95217398
5166347,1282862,2017-11-16,2017-11-16,28.00000000,27.18260634,0.81739366
5164399,1285507,2018-07-05,2018-08-01,32.00000000,36.42288255,4.42288255
5164531,1284183,2018-03-21,2018-03-21,25.00000000,35.17912718,10.17912718
5170983,1292944,2020-08-24,2024-04-30,29.00000000,31.82829388,2.82829388
5171779,1293006,2020-08-28,2024-05-03,33.00000000,34.35438931,1.35438931
5170846,1293010,2020-08-28,2023-07-17,33.00000000,38.78034762,5.78034762
5171137,1293015,2020-09-01,2020-09-03,9.00000000,4.90314305,4.09685695
5170355,1293095,2020-09-16,2020-09-16,33.00000000,34.26421663,1.26421663
5170110,1291057,2019-10-30,2019-12-05,29.00000000,30.09273665,1.09273665
5158583,1284863,2018-05-22,2018-12-10,35.00000000,32.94808771,2.05191229
5170629,1284867,2018-05-22,2018-12-10,35.00000000,32.94808771,2.05191229
5166386,1284799,2018-05-18,2018-05-18,26.00000000,28.31572799,2.31572799
5166392,1284806,2018-05-18,2018-05-18,26.00000000,29.52420324,3.52420324
5170373,1283467,2018-01-03,2018-01-03,28.00000000,36.96220651,8.96220651
5170376,1283470,2018-01-03,2018-01-03,28.00000000,33.01097224,5.01097224
5159044,1283471,2018-01-03,2018-01-03,27.00000000,31.18322725,4.18322725
5159028,1283481,2018-01-03,2018-01-03,27.00000000,32.12595525,5.12595525
5170396,1283494,2018-01-04,2018-01-04,26.00000000,35.25856144,9.25856144
5164724,1291068,2019-10-31,2019-12-05,26.00000000,29.14560628,3.14560628
5170951,1291073,2019-10-31,2021-12-16,23.00000000,29.61212647,6.61212647
5166452,1288498,2019-02-25,2019-08-16,30.00000000,33.48211447,3.48211447
5166597,1288480,2019-02-25,2019-08-16,26.00000000,29.66157230,3.66157230
5166269,1291148,2019-11-07,2023-07-18,30.00000000,24.67230490,5.32769510
5050314,1291151,2019-11-07,2019-12-05,25.00000000,36.18465312,11.18465312
5169290,1291150,2019-11-07,2019-12-05,30.00000000,30.82627842,0.82627842
5168928,1288345,2019-02-01,2019-08-16,27.00000000,30.96149603,3.96149603
5067601,1291939,2020-01-28,2020-01-28,35.00000000,36.69438778,1.69438778
5170034,1281756,2017-07-25,2019-04-01,9.00000000,13.79927171,4.79927171
5166692,1282155,2017-09-07,2019-03-19,12.00000000,9.91237694,2.08762306
5158647,1291170,2019-11-08,2019-12-05,34.00000000,35.29632888,1.29632888
5166436,1291183,2019-11-11,2019-12-05,32.00000000,31.98015034,0.01984966
5166786,1292535,2020-05-29,2023-07-26,35.00000000,36.87289262,1.87289262
5124491,1284760,2018-05-18,2018-05-18,35.00000000,33.41615001,1.58384999
5169203,1288737,2019-03-18,2019-08-16,32.00000000,37.77529435,5.77529435
5169165,1288748,2019-03-18,2019-08-16,25.00000000,36.31298445,11.31298445
5170285,1288751,2019-03-18,2019-08-16,30.00000000,40.34071305,10.34071305
5165077,1288757,2019-03-19,2019-08-16,26.00000000,31.55659713,5.55659713
5169232,1288761,2019-03-19,2019-08-16,30.00000000,29.52922573,0.47077427
5168660,1280982,2017-05-23,2017-08-22,28.00000000,28.65757178,0.65757178
5169599,1288276,2019-01-25,2019-08-16,25.00000000,40.31720275,15.31720275
5170131,1288295,2019-01-28,2019-08-16,28.00000000,34.81503242,6.81503242
5171637,1288308,2019-01-29,2019-08-16,12.00000000,10.70578873,1.29421127
5124478,1284764,2018-05-18,2018-05-18,28.00000000,28.52615001,0.52615001
5110021,1288588,2019-03-05,2019-08-16,18.00000000,36.18775019,18.18775019
5165039,1288920,2019-03-29,2019-08-16,30.00000000,30.71560886,0.71560886
5169063,1288942,2019-04-01,2019-08-16,32.00000000,33.78222343,1.78222343
5169062,1288943,2019-04-01,2019-08-16,32.00000000,33.78222343,1.78222343
5169785,1288950,2019-04-01,2019-08-16,35.00000000,32.51178964,2.48821036
5169786,1288951,2019-04-01,2019-08-16,35.00000000,31.50504502,3.49495498
5166393,1288699,2019-03-14,2019-08-16,26.00000000,31.96698755,5.96698755
5168944,1288705,2019-03-14,2019-08-16,25.00000000,31.65687860,6.65687860
5171015,1285803,2018-07-20,2019-08-28,35.00000000,33.66792073,1.33207927
5171817,1291379,2019-12-02,2019-12-05,32.00000000,34.82110384,2.82110384
5170061,1288667,2019-03-13,2019-08-16,25.00000000,34.42695133,9.42695133
5167087,1288669,2019-03-13,2019-08-16,25.00000000,32.78674506,7.78674506
5171887,1288690,2019-03-14,2019-08-16,39.00000000,35.53371282,3.46628718
5169048,1288693,2019-03-14,2019-08-16,30.00000000,37.95790782,7.95790782
5172058,1294007,2021-02-11,2021-02-11,28.00000000,27.64739738,0.35260262
5157821,1290639,2019-09-19,2021-02-11,30.00000000,36.22217620,6.22217620
5170423,1293979,2021-02-08,2021-02-08,10.00000000,12.52357184,2.52357184
5170583,1292591,2020-06-12,2020-06-12,30.00000000,32.37900000,2.37900000
5170590,1288421,2019-02-13,2020-06-02,35.00000000,37.81639780,2.81639780
5130849,1292559,2020-06-02,2020-06-02,35.00000000,35.67186404,0.67186404
5170584,1292557,2020-06-02,2020-06-02,30.00000000,29.98284120,0.01715880
5027971,1293766,2021-01-12,2021-01-12,30.00000000,31.08649023,1.08649023
5170937,1293763,2021-01-11,2022-09-30,25.00000000,36.64491169,11.64491169
5166535,1272613,2018-05-15,2019-10-18,32.00000000,36.87072181,4.87072181
5165312,1284265,2018-03-29,2019-07-22,34.00000000,38.29252502,4.29252502
5165310,1284263,2018-03-29,2019-07-22,30.00000000,41.86753775,11.86753775
5161519,1288381,2019-02-06,2019-08-16,35.00000000,36.16290135,1.16290135
5161520,1288382,2019-02-06,2019-08-16,35.00000000,36.16290135,1.16290135
5170913,1286026,2018-08-07,2018-11-09,24.00000000,24.89557196,0.89557196
5171938,1290875,2019-10-16,2020-05-13,12.00000000,10.88927356,1.11072644
5170582,1290820,2019-10-10,2021-12-16,32.00000000,32.91083278,0.91083278
5166361,1280928,2017-05-17,2019-10-30,33.00000000,45.40047589,12.40047589
5164525,1291031,2019-10-29,2019-12-05,28.00000000,35.33313901,7.33313901
5164489,1291049,2019-10-30,2019-12-05,20.00000000,17.82750864,2.17249136
5169118,1291053,2019-10-30,2019-12-05,34.00000000,36.26123114,2.26123114
5074976,1290864,2019-10-15,2019-12-05,33.00000000,35.07989932,2.07989932
5165041,1290933,2019-10-21,2019-12-05,29.00000000,30.51475157,1.51475157
5165168,1290880,2019-10-16,2023-08-22,26.00000000,31.51506861,5.51506861
5164621,1290938,2019-10-21,2019-12-05,27.00000000,29.15008841,2.15008841
5164879,1290943,2019-10-21,2019-12-05,35.00000000,33.95501494,1.04498506
5169891,1290949,2019-10-21,2019-12-05,30.00000000,29.80118056,0.19881944
5084763,1290956,2019-10-22,2019-12-05,28.00000000,30.40981667,2.40981667
5171912,1290753,2019-10-03,2019-12-05,12.00000000,10.24617802,1.75382198
5171921,1291487,2019-12-11,2020-01-22,10.00000000,11.60947988,1.60947988
5171284,1295472,2021-09-23,2021-09-23,35.00000000,35.66016954,0.66016954
5083171,1295482,2021-09-24,2021-09-24,35.00000000,32.93934328,2.06065672
5167223,1295511,2021-09-28,2021-09-28,12.00000000,8.40032072,3.59967928
5167221,1295512,2021-09-28,2021-09-28,12.00000000,2.89821813,9.10178187
5165547,1295541,2021-09-30,2021-09-30,23.00000000,30.30719380,7.30719380
5165546,1295542,2021-09-30,2023-05-23,23.00000000,30.30719380,7.30719380
5172086,1295543,2021-09-30,2021-09-30,23.00000000,30.30719380,7.30719380
5165545,1295544,2021-09-30,2021-09-30,23.00000000,29.24662025,6.24662025
5026771,1295609,2021-10-08,2021-10-08,30.00000000,29.87059219,0.12940781
5169471,1295641,2021-10-12,2021-10-12,15.00000000,19.46896727,4.46896727
5171257,1295713,2021-10-20,2023-07-19,31.00000000,29.25750696,1.74249304
5174718,1295773,2021-10-26,2021-10-26,32.00000000,31.62277853,0.37722147
5174716,1295776,2021-10-26,2021-10-26,12.00000000,7.56478763,4.43521237
5175090,1295903,2021-11-08,2021-11-08,32.00000000,33.63011715,1.63011715
5174943,1295950,2021-11-17,2021-11-17,33.00000000,32.61017931,0.38982069
5174754,1295957,2021-11-18,2021-11-18,29.00000000,35.92180912,6.92180912
5169900,1295973,2021-11-19,2021-11-19,23.00000000,24.91460649,1.91460649
5170291,1296081,2021-12-09,2021-12-09,28.00000000,31.12950153,3.12950153
5174570,1296095,2021-12-10,2023-04-07,35.00000000,34.70192223,0.29807777
5175013,1296117,2021-12-13,2021-12-13,30.00000000,29.57625082,0.42374918
5171048,1296147,2021-12-16,2021-12-16,10.00000000,14.34696008,4.34696008
5170816,1296149,2021-12-16,2021-12-16,10.00000000,13.81226492,3.81226492
5168882,1292895,2020-08-17,2020-08-17,29.00000000,27.08447407,1.91552593
5168884,1292897,2020-08-17,2020-08-17,29.00000000,33.22570329,4.22570329
5168881,1292896,2020-08-17,2020-08-17,29.00000000,27.90318796,1.09681204
5171822,1295015,2021-07-22,2021-07-22,10.00000000,18.51604849,8.51604849
5166646,1292980,2020-08-26,2020-08-26,27.00000000,27.41561226,0.41561226
5171788,1292977,2020-08-26,2020-08-26,35.00000000,40.79165211,5.79165211
5171444,1292988,2020-08-27,2020-08-27,28.00000000,35.66892220,7.66892220
5171030,1292994,2020-08-27,2020-08-27,32.00000000,34.73434109,2.73434109
5171036,1293002,2020-08-27,2020-08-27,32.00000000,35.47775229,3.47775229
5170530,1293043,2020-09-04,2020-09-04,10.00000000,8.67901824,1.32098176
5171156,1293121,2020-09-22,2020-09-22,26.00000000,33.38801947,7.38801947
5171612,1293159,2020-09-25,2020-09-25,30.00000000,33.25309170,3.25309170
5170497,1293178,2020-10-01,2020-10-01,30.00000000,37.76631618,7.76631618
5172049,1293211,2020-10-13,2020-10-13,12.00000000,17.66282261,5.66282261
5169329,1293273,2020-10-26,2020-10-26,30.00000000,36.69868793,6.69868793
5171728,1293298,2020-10-28,2020-10-29,36.00000000,42.49374080,6.49374080
5170388,1288439,2019-02-19,2019-02-19,33.00000000,35.43684463,2.43684463
5174918,1294442,2021-05-10,2021-05-10,32.00000000,32.06410832,0.06410832
5170457,1288283,2019-01-26,2019-10-23,29.00000000,28.62740719,0.37259281
5170460,1288287,2019-01-26,2019-10-23,10.00000000,9.18699019,0.81300981
5170460,1288287,2019-01-26,2019-10-23,10.00000000,9.14017367,0.85982633
5158327,1281487,2017-07-10,2019-10-25,33.00000000,34.08413765,1.08413765
5169337,1279511,2017-03-29,2019-10-29,34.00000000,36.09385102,2.09385102
5092636,1294431,2021-05-07,2021-05-07,43.00000000,43.89030000,0.89030000
5166519,1291125,2019-11-05,2019-12-05,30.00000000,31.63114676,1.63114676
5085087,1290961,2019-10-22,2019-12-05,30.00000000,29.93950287,0.06049713
5170008,1290968,2019-10-23,2019-12-05,30.00000000,34.24773381,4.24773381
5159242,1290971,2019-10-23,2019-12-05,32.00000000,32.20497967,0.20497967
